fiscal_year,PRVDR_NUM,PRVDR_CTRL_TYPE_CD,total_operating_costs,total_discharges,cost_per_discharge,fac_name,hrrcode,merger_year,treated,years_to_merger
2011,500141,1,216761674.0,10191.0,21269.912079285645,ST FRANCIS COMMUNITY HOSPITAL,439.0,2019.0,1,-8.0
2011,30055,2,227071732.0,8342.0,27220.298729321505,KINGMAN REGIONAL MEDICAL CENTER,12.0,,0,
2011,190040,11,124730286.0,6451.0,19335.03115796001,SLIDELL MEMORIAL HOSPITAL AND MEDICAL CENTER,220.0,2016.0,1,-5.0
2011,240088,12,106554549.0,3471.0,30698.515989628348,RICE MEMORIAL HOSPITAL,251.0,2018.0,1,-7.0
2011,450144,9,21206444.0,942.0,22512.148619957537,PERMIAN REGIONAL MEDICAL CENTER ANDREWS COUNTY HO,400.0,,0,
2011,490101,2,263410181.0,15982.0,16481.678200475533,INOVA FAIR OAKS HOSPITAL,426.0,,0,
2011,100181,4,64769560.0,4791.0,13519.006470465456,LARKIN COMMUNITY HOSPITAL,127.0,,0,
2011,100315,2,19937581.0,1094.0,18224.479890310788,VIERA HOSPITAL,,,0,
2011,110129,2,208662042.0,12732.0,16388.787464655987,"ST FRANCIS HOSPITAL, INC",146.0,2016.0,1,-5.0
2011,240059,1,55873371.0,974.0,57364.85728952772,REGINA MEDICAL CENTER,256.0,2013.0,1,-2.0
2011,330044,2,269156139.0,14009.0,19213.08722963809,FAXTON-ST LUKE'S HEALTHCARE,300.0,,0,
2011,330058,2,98104499.0,3991.0,24581.432974191932,GENEVA GENERAL HOSPITAL,304.0,,0,
2011,410004,2,146433453.0,7235.0,20239.592674498963,ROGER WILLIAMS MEDICAL CENTER,364.0,2014.0,1,-3.0
2011,420091,4,231989656.0,12249.0,18939.47718181076,CAROLINAS HOSPITAL SYSTEM,367.0,2019.0,1,-8.0
2011,440046,4,69320088.0,4299.0,16124.700628053037,HORIZON MEDICAL CENTER,380.0,,0,
2011,440053,1,241558510.0,16258.0,14857.824455652602,MIDDLE TENNESSEE MEDICAL CENTER INC,380.0,,0,
2011,450148,2,64307357.0,3950.0,16280.343544303798,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,394.0,,0,
2011,490053,2,112041418.0,7765.0,14429.03000643915,JOHNSTON MEMORIAL HOSPITAL,376.0,2018.0,1,-7.0
2011,30001,4,59946234.0,5829.0,10284.136901698404,MARYVALE HOSPITAL,12.0,2013.0,1,-2.0
2011,190004,11,151629388.0,7657.0,19802.714901397416,THIBODAUX REGIONAL MEDICAL CENTER,212.0,,0,
2011,330065,2,109052152.0,5855.0,18625.474295473952,NIAGARA FALLS MEMORIAL MEDICAL CENTER,299.0,,0,
2011,330080,12,453417747.0,21039.0,21551.29744759732,LINCOLN MEDICAL & MENTAL HEALTH CENTER,297.0,,0,
2011,330273,2,156627480.0,6406.0,24450.121760849204,PUTNAM HOSPITAL CENTER,111.0,,0,
2011,330386,2,85811384.0,4859.0,17660.29718048981,CATSKILL REGIONAL MEDICAL CENTER,295.0,,0,
2011,390185,2,108148007.0,6086.0,17769.965001643115,HAZLETON GENERAL HOSPITAL,346.0,2014.0,1,-3.0
2011,400015,8,91576749.0,5706.0,16049.202418506837,,,,0,
2011,410001,2,163574653.0,6148.0,26606.15696161353,MEMORIAL HOSPITAL OF RHODE ISLAND,364.0,2013.0,1,-2.0
2011,440194,4,93442200.0,5160.0,18108.95348837209,HENDERSONVILLE MEDICAL CENTER,380.0,,0,
2011,470005,2,186025614.0,6315.0,29457.737767220904,RUTLAND REGIONAL MEDICAL CENTER,424.0,,0,
2011,520193,2,254751483.0,7658.0,33266.05941499086,AURORA BAYCARE MED CTR,447.0,2018.0,1,-7.0
2011,60023,1,373256810.0,12136.0,30756.164304548452,ST MARYS HOSPITAL AND MEDICAL CENTER,105.0,,0,
2011,60027,2,284662202.0,8846.0,32179.76509156681,BOULDER COMMUNITY HOSPITAL,101.0,,0,
2011,100259,4,71713458.0,6916.0,10369.21023713129,SOUTH BAY HOSPITAL,141.0,,0,
2011,110198,4,150500286.0,7827.0,19228.34879264086,NORTH FULTON REGIONAL HOSPITAL,144.0,2016.0,1,-5.0
2011,190081,4,16717897.0,1677.0,9968.93082886106,WEST CARROLL MEMORIAL HOSPITAL,217.0,,0,
2011,330045,2,793533777.0,15589.0,50903.44326127398,HUNTINGTON HOSPITAL,301.0,,0,
2011,330205,2,50805022.0,2593.0,19593.143848823755,ST ANTHONY COMMUNITY HOSPITAL,292.0,2015.0,1,-4.0
2011,420011,2,35165153.0,945.0,37211.80211640212,CANNON MEMORIAL HOSPITAL,368.0,2014.0,1,-3.0
2011,250031,4,152823501.0,9786.0,15616.544144696503,RIVER REGION HEALTH SYSTEM,259.0,,0,
2011,390032,2,123853892.0,7501.0,16511.650713238236,ALLE KISKI MEDICAL CENTER,357.0,,0,
2011,450162,5,38567068.0,1034.0,37298.90522243714,GRACE MEDICAL CENTER,400.0,,0,
2011,240071,11,40715781.0,1955.0,20826.486445012782,DISTRICT ONE HOSPITAL,251.0,2015.0,1,-4.0
2011,330231,12,379121738.0,11362.0,33367.51786657279,QUEENS HOSPITAL CENTER,301.0,,0,
2011,410011,2,118121352.0,6424.0,18387.50809464508,"LANDMARK MEDICAL CENTER,  INC",364.0,2014.0,1,-3.0
2011,450080,11,61471912.0,3657.0,16809.382554006017,TITUS REGIONAL MEDICAL CENTER,416.0,,0,
2011,520202,2,74305580.0,5003.0,14852.204677193684,ST CLARE'S HOSPITAL OF WESTON INC,456.0,2013.0,1,-2.0
2011,310034,2,237859000.0,13064.0,18207.21065523576,RIVERVIEW MEDICAL CENTER,283.0,2016.0,1,-5.0
2011,330233,2,406697746.0,15331.0,26527.80288304742,BROOKDALE HOSPITAL MEDICAL CENTER,303.0,,0,
2011,450330,12,60425651.0,4951.0,12204.736618864876,OAKBEND MEDICAL CENTER,397.0,,0,
2011,450389,2,67848900.0,6362.0,10664.71235460547,EAST TEXAS MEDICAL CENTER ATHENS,391.0,2018.0,1,-7.0
2011,450847,2,187884007.0,11289.0,16643.10452653025,MEMORIAL HERMANN KATY HOSPITAL,397.0,,0,
2011,450848,2,99106680.0,5153.0,19232.811954201436,MEMORIAL HERMANN SUGAR LAND HOSPITAL,397.0,,0,
2011,450875,4,56449144.0,1554.0,36325.06048906049,QUAIL CREEK SURGICAL HOSPITAL,383.0,,0,
2011,220171,4,741215374.0,22203.0,33383.568616853576,LAHEY CLINIC HOSPITAL,227.0,2019.0,1,-8.0
2011,330057,1,419069488.0,22555.0,18579.89306140545,ST PETER'S HOSPITAL,295.0,2013.0,1,-2.0
2011,330401,1,249840752.0,13158.0,18987.745250038,ST CATHERINE OF SIENA HOSPITAL,301.0,,0,
2011,390009,2,265541215.0,14425.0,18408.403119584054,SAINT VINCENT HEALTH CENTER,351.0,2013.0,1,-2.0
2011,450107,4,417649129.0,27081.0,15422.219600457884,LAS PALMAS MEDICAL CENTER,393.0,,0,
2011,450187,2,30979746.0,1582.0,19582.646017699117,TRINITY MEDICAL CENTER,397.0,2013.0,1,-2.0
2011,50045,12,124086132.0,6729.0,18440.50111457869,EL CENTRO REGIONAL MEDICAL CENTER,80.0,,0,
2011,50390,4,129611121.0,12120.0,10693.98688118812,HEMET VALLEY MEDICAL CENTER,79.0,,0,
2011,330090,2,213704167.0,11027.0,19380.08225265258,ARNOT OGDEN MEDICAL CENTER,300.0,,0,
2011,330234,10,823491300.0,20142.0,40884.28656538576,WESTCHESTER MEDICAL CENTER,308.0,2015.0,1,-4.0
2011,390012,2,81108204.0,4881.0,16617.128457283343,LANSDALE HOSPITAL,356.0,2015.0,1,-4.0
2011,50127,2,89788060.0,3479.0,25808.5829261282,WOODLAND MEMORIAL HOSPITAL,77.0,2019.0,1,-8.0
2011,50300,1,287817316.0,16985.0,16945.382160730056,ST MARY MEDICAL CENTER,79.0,2016.0,1,-5.0
2011,330096,2,31590764.0,2101.0,15036.060923369823,JONES MEMORIAL HOSPITAL,304.0,2015.0,1,-4.0
2011,450011,1,303555272.0,17120.0,17731.032242990656,ST JOSEPH REGIONAL HEALTH CENTER,388.0,2014.0,1,-3.0
2011,450211,2,112608467.0,7160.0,15727.439525139664,MEMORIAL HEALTH SYSTEM OF EAST TEXAS- LUFKIN,397.0,2014.0,1,-3.0
2011,50028,4,46548298.0,2126.0,21894.77798682973,MAD RIVER COMMUNITY HOSPITAL,73.0,,0,
2011,100217,4,79728885.0,5072.0,15719.417389589906,SEBASTIAN RIVER MEDICAL CENTER,130.0,2014.0,1,-3.0
2011,290054,4,149197043.0,9192.0,16231.183964316797,CENTENNIAL HILLS HOSPITAL MEDICAL CENTER,279.0,,0,
2011,330061,2,180940457.0,11192.0,16166.945764832022,LAWRENCE HOSPITAL CENTER,308.0,2014.0,1,-3.0
2011,330103,2,92932886.0,5941.0,15642.633563373169,OLEAN GENERAL HOSPITAL,299.0,,0,
2011,330104,2,194220673.0,14817.0,13107.962003104542,NYACK HOSPITAL,284.0,2014.0,1,-3.0
2011,330140,1,439052397.0,23379.0,18779.77659437957,ST JOSEPH'S HOSPITAL HEALTH CENTER,307.0,2015.0,1,-4.0
2011,330191,2,285085336.0,14197.0,20080.67450869902,GLENS FALLS HOSPITAL,295.0,,0,
2011,330226,2,387978658.0,15402.0,25190.14790286976,UNITY HOSPITAL OF ROCHESTER,304.0,2014.0,1,-3.0
2011,330229,2,40100582.0,2660.0,15075.406766917293,BROOKS MEMORIAL HOSPITAL,299.0,,0,
2011,450007,2,94876738.0,4315.0,21987.656546929316,PETERSON REGIONAL MEDICAL CENTER,412.0,,0,
2011,450193,1,881599461.0,30934.0,28499.368364905928,ST LUKES EPISCOPAL HOSPITAL,397.0,2013.0,1,-2.0
2011,450241,11,3161732.0,340.0,9299.211764705882,FAITH COMMUNITY HOSPITAL,420.0,,0,
2011,450766,10,155336763.0,4984.0,31167.08727929374,UT SOUTHWESTERN UNIVERSITY HOSPITAL-ZALE LIPSHY,391.0,,0,
2011,450869,5,380293330.0,36202.0,10504.760234241205,DOCTORS HOSPITAL AT RENAISSANCE,402.0,,0,
2011,50124,2,84264536.0,4695.0,17947.717997870073,VERDUGO HILLS HOSPITAL,56.0,2013.0,1,-2.0
2011,240030,9,79683012.0,4538.0,17559.059497576025,DOUGLAS COUNTY HOSPITAL,251.0,,0,
2011,330100,2,123829669.0,823.0,150461.32320777644,NY EYE AND EAR INFIRMARY,303.0,2013.0,1,-2.0
2011,330127,12,540789975.0,18045.0,29968.965087281795,JACOBI MEDICAL CENTER,297.0,,0,
2011,330162,2,226195846.0,9770.0,23152.082497441148,NORTHERN WESTCHESTER HOSPITAL,308.0,2015.0,1,-4.0
2011,330163,2,64075414.0,6089.0,10523.142387912629,EASTERN NIAGARA HOSPITAL,299.0,,0,
2011,330193,2,222440926.0,16182.0,13746.194907922383,FLUSHING HOSPITAL MEDICAL CENTER,301.0,2014.0,1,-3.0
2011,330239,2,98511083.0,5966.0,16512.08229969829,WOMAN'S CHRISTIAN ASSOCIATION,351.0,2016.0,1,-5.0
2011,330397,2,173715361.0,8757.0,19837.314262875418,INTERFAITH MEDICAL CENTER,303.0,,0,
2011,370025,4,103754873.0,7105.0,14603.078536242085,MUSKOGEE REGIONAL MEDICAL CENTER,340.0,2016.0,1,-5.0
2011,450082,1,32102685.0,1978.0,16229.87108190091,CHRISTUS SPOHN HOSPITAL BEEVILLE,390.0,,0,
2011,450771,2,308693093.0,15300.0,20176.019150326796,TEXAS HEALTH PRESBYTERIAN HOSPITAL PLANO,391.0,,0,
2011,500024,1,390274178.0,19436.0,20079.96388145709,PROVIDENCE ST PETER HOSPITAL,438.0,2016.0,1,-5.0
2011,500036,2,281870909.0,13870.0,20322.343835616437,YAKIMA VALLEY MEMORIAL HOSPITAL,442.0,2016.0,1,-5.0
2011,500058,2,282033435.0,12967.0,21750.09138582556,KADLEC REGIONAL MEDICAL CENTER,440.0,2014.0,1,-3.0
2011,500072,13,129278799.0,4763.0,27142.30505983624,OLYMPIC MEDICAL CENTER,439.0,,0,
2011,240036,2,615328490.0,26323.0,23376.07757474452,ST CLOUD HOSPITAL,254.0,,0,
2011,310003,2,131958310.0,10780.0,12241.030612244898,PALISADES MEDICAL CTR-NY PRESBYTERIAN HEALTHCARE S,284.0,2016.0,1,-5.0
2011,310012,2,596923778.0,26584.0,22454.249849533553,VALLEY HOSPITAL,292.0,,0,
2011,310017,2,160791312.0,10260.0,15671.66783625731,CHILTON HOSPITAL,291.0,2014.0,1,-3.0
2011,310024,2,107219451.0,6085.0,17620.287756778966,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL AT RAHWAY,289.0,2016.0,1,-5.0
2011,310084,2,135797297.0,11871.0,11439.415129306712,KIMBALL MEDICAL CENTER,283.0,2016.0,1,-5.0
2011,330115,2,77706181.0,3094.0,25115.119909502264,ONEIDA HEALTHCARE CENTER,307.0,,0,
2011,330135,2,74068462.0,4097.0,18078.70685867708,BON SECOURS COMMUNITY HOSPITAL,285.0,2015.0,1,-4.0
2011,330222,2,201502424.0,9294.0,21680.914998924036,SARATOGA HOSPITAL,295.0,,0,
2011,370032,4,170223836.0,9664.0,17614.221440397352,DEACONESS HOSPITAL,339.0,2018.0,1,-7.0
2011,450351,2,43775992.0,2058.0,21271.133138969875,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL,394.0,,0,
2011,450465,11,44711224.0,3099.0,14427.62955792191,MATAGORDA REGIONAL MEDICAL CENTER,397.0,,0,
2011,450469,2,126678308.0,7070.0,17917.723903818955,TEXAS HEALTH PRESBYTERIAN HOSPITAL-WNJ,391.0,2014.0,1,-3.0
2011,450475,2,16304915.0,1503.0,10848.246839654026,ETMC HENDERSON,416.0,2018.0,1,-7.0
2011,50701,4,241766406.0,17526.0,13794.728175282438,SOUTHWEST HEALTHCARE SYSTEM,80.0,,0,
2011,100073,1,442630000.0,17276.0,25621.0928455661,HOLY CROSS HOSPITAL INC,118.0,2013.0,1,-2.0
2011,330197,2,86099963.0,4399.0,19572.621732211865,CANTON-POTSDAM HOSPITAL,424.0,2013.0,1,-2.0
2011,370220,4,8504038.0,162.0,52494.06172839506,ORTHOPEDIC HOSPITAL,339.0,,0,
2011,450885,4,98633457.0,4978.0,19813.872438730417,CENTENNIAL MEDICAL CENTER,391.0,2018.0,1,-7.0
2011,60006,2,74572710.0,2983.0,24999.23231645994,MONTROSE MEMORIAL HOSPITAL,105.0,,0,
2011,130028,4,218833033.0,6705.0,32637.29052945563,PORTNEUF MEDICAL CENTER,423.0,2016.0,1,-5.0
2011,370056,9,198820832.0,10808.0,18395.709844559584,COMANCHE COUNTY MEMORIAL HOSPITAL,336.0,,0,
2011,370222,6,71617436.0,2948.0,24293.567164179105,"MCBRIDE CLINIC ORTHOPEDIC HOSPITAL,  L L C",339.0,,0,
2011,450219,9,14467178.0,580.0,24943.410344827586,SCOTT & WHITE HOSPITAL-LLANO,385.0,2013.0,1,-2.0
2011,450253,11,7251941.0,525.0,13813.220952380952,BELLVILLE GENERAL HOSPITAL,397.0,2013.0,1,-2.0
2011,450369,11,19133586.0,1137.0,16828.131926121372,CHILDRESS REGIONAL MEDICAL CENTER,383.0,,0,
2011,450395,2,40386969.0,2394.0,16870.07894736842,MEMORIAL MEDICAL CENTER LIVINGSTON,397.0,2014.0,1,-3.0
2011,500050,2,501516114.0,24501.0,20469.20999142892,PEACEHEALTH SOUTHWEST MEDICAL CENTER,344.0,,0,
2011,50235,1,405118671.0,17901.0,22631.063683593096,PROVIDENCE SAINT JOSEPH MEDICAL CTR,56.0,2016.0,1,-5.0
2011,100057,1,201607786.0,13609.0,14814.298331986183,FLORIDA HOSPITAL WATERMAN,130.0,,0,
2011,140083,2,64791910.0,5965.0,10862.013411567475,LORETTO HOSPITAL,156.0,,0,
2011,300023,2,178765313.0,5784.0,30906.86600968188,EXETER HOSPITAL INC,282.0,,0,
2011,330004,2,104563675.0,9772.0,10700.335141219812,KINGSTON HOSPITAL,295.0,2016.0,1,-5.0
2011,330008,9,41861580.0,2052.0,20400.380116959062,WYOMING COUNTY COMMUNITY HOSPITAL,304.0,,0,
2011,330073,2,72372410.0,4564.0,15857.23269062226,UNITED MEMORIAL MEDICAL CENTER,299.0,2015.0,1,-4.0
2011,330107,2,126010776.0,7413.0,16998.620801295023,PECONIC BAY MEDICAL CENTER,301.0,2016.0,1,-5.0
2011,330141,2,250125009.0,14730.0,16980.65234215886,BROOKHAVEN MEMORIAL HOSPITAL MEDICAL CENTER,301.0,,0,
2011,330157,2,182539897.0,7554.0,24164.667328567648,SAMARITAN MEDICAL CENTER,307.0,,0,
2011,330223,13,47811942.0,2674.0,17880.307404637246,MASSENA MEMORIAL HOSPITAL,424.0,2019.0,1,-8.0
2011,330224,1,57445260.0,2941.0,19532.56035362122,BENEDICTINE HOSPITAL,295.0,2016.0,1,-5.0
2011,330307,2,152648860.0,5091.0,29984.06207032017,CAYUGA MEDICAL CENTER AT ITHACA,304.0,2014.0,1,-3.0
2011,330395,2,176184000.0,9207.0,19135.87487781036,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE,301.0,,0,
2011,410006,2,105874008.0,4185.0,25298.448745519712,NEWPORT HOSPITAL,364.0,,0,
2011,520100,2,188519459.0,4389.0,42952.71337434495,BELOIT MEM HSPTL,449.0,,0,
2011,530006,8,58316379.0,2392.0,24379.75710702341,SHERIDAN MEMORIAL HOSPITAL,274.0,,0,
2011,190020,11,64413990.0,4804.0,13408.40757701915,LANE REGIONAL MEDICAL CENTER,210.0,,0,
2011,190146,11,344161280.0,15133.0,22742.435736469968,EAST JEFFERSON GENERAL HOSPITAL,216.0,,0,
2011,240187,8,69204922.0,1809.0,38255.89939192924,HUTCHINSON AREA HEALTH CARE,251.0,2018.0,1,-7.0
2011,300020,2,185617012.0,7602.0,24416.865561694292,SOUTHERN NH MEDICAL CENTER,282.0,2018.0,1,-7.0
2011,310064,2,646931264.0,31637.0,20448.56541391409,ATLANTICARE REGIONAL MEDICAL CENTER - CITY DIV,283.0,2015.0,1,-4.0
2011,310110,2,199361666.0,14569.0,13683.963621387878,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL HAMILTON,356.0,2016.0,1,-5.0
2011,310112,2,118419048.0,7935.0,14923.635538752364,BAYSHORE COMMUNITY HOSPITAL,283.0,2016.0,1,-5.0
2011,330198,2,357001396.0,19912.0,17928.95721173162,SOUTH NASSAU COMMUNITIES HOSPITAL,301.0,,0,
2011,330219,13,399086030.0,12584.0,31713.765893197713,ERIE COUNTY MEDICAL CENTER,299.0,,0,
2011,330304,2,281106299.0,15539.0,18090.372546495913,WHITE PLAINS HOSPITAL CENTER,308.0,2015.0,1,-4.0
2011,330406,2,43697946.0,736.0,59372.20923913043,SUNNYVIEW HOSPITAL AND REHABILITATION CENTER,295.0,2013.0,1,-2.0
2011,380075,1,155446429.0,6420.0,24212.839408099688,PROVIDENCE MEDFORD MEDICAL CENTER,343.0,2016.0,1,-5.0
2011,390110,2,379014415.0,22395.0,16924.064076802857,CONEMAUGH VALLEY MEMORIAL HOSPITAL,354.0,2014.0,1,-3.0
2011,390160,2,48421403.0,2999.0,16145.849616538846,CANONSBURG GENERAL HOSPITAL,357.0,,0,
2011,410007,2,915067846.0,33571.0,27257.688064102946,RHODE ISLAND HOSPITAL,364.0,,0,
2011,410013,2,87544131.0,3951.0,22157.461655277144,WESTERLY HOSPITAL,364.0,2013.0,1,-2.0
2011,450372,1,73852245.0,2648.0,27889.820619335347,BAYLOR MEDICAL CENTER AT WAXAHACHIE,391.0,2013.0,1,-2.0
2011,450675,4,190324767.0,13587.0,14007.858026054317,MEDICAL CENTER OF ARLINGTON,394.0,,0,
2011,450832,1,90094932.0,5567.0,16183.74923657266,CHRISTUS ST CATHERINE HOSPITAL,397.0,2014.0,1,-3.0
2011,450862,1,159812968.0,8860.0,18037.58103837472,ST LUKE'S THE WOODLANDS HOSPITAL,397.0,2013.0,1,-2.0
2011,670043,4,84587070.0,3651.0,23168.192276088743,CEDAR PARK REGIONAL MEDICAL CENTER,385.0,,0,
2011,40007,1,358991647.0,20543.0,17475.132502555614,ST VINCENT INFIRMARY MEDICAL CENTER,19.0,2019.0,1,-8.0
2011,100154,2,501562386.0,15628.0,32093.830688507805,"SOUTH MIAMI HOSPITAL, INC",127.0,,0,
2011,140288,1,380360506.0,17631.0,21573.393795020136,ADVOCATE GOOD SAMARITAN HOSPITAL,163.0,2018.0,1,-7.0
2011,300012,2,313736012.0,12201.0,25713.95885583149,ELLIOT HOSPITAL,282.0,2018.0,1,-7.0
2011,330213,9,53580971.0,1619.0,33095.10253242742,LEWIS COUNTY GENERAL HOSPITAL,307.0,,0,
2011,330225,2,77794087.0,3272.0,23775.698960880196,LONG BEACH MEDICAL CENTER,303.0,,0,
2011,330265,2,51469294.0,2549.0,20191.95527657905,CLIFTON SPRINGS HOSPITAL AND CLINIC,304.0,2015.0,1,-4.0
2011,330332,1,94589627.0,7137.0,13253.415580776236,ST JOSEPH HOSPITAL,301.0,2015.0,1,-4.0
2011,520136,1,470509388.0,21680.0,21702.46254612546,"WHEATON FRANCISCAN, INC- ST JOSEPH",451.0,2016.0,1,-5.0
2011,100109,1,160075435.0,11122.0,14392.68431936702,FLORIDA HOSPITAL HEARTLAND MEDICAL CENTER,130.0,,0,
2011,100156,4,62211954.0,4376.0,14216.625685557588,LAKE CITY MEDICAL CENTER,120.0,,0,
2011,100168,2,314402600.0,15989.0,19663.681280880606,BOCA RATON REGIONAL HOSPITAL,118.0,,0,
2011,100177,2,102558237.0,6000.0,17093.0395,CAPE CANAVERAL HOSPITAL,130.0,,0,
2011,100191,4,142126582.0,11258.0,12624.496535796769,COMMUNITY HOSPITAL,122.0,,0,
2011,100254,4,146326047.0,12209.0,11985.096813825869,CAPITAL REGIONAL MEDICAL CENTER,140.0,,0,
2011,140292,1,74768402.0,5018.0,14900.040255081703,ADVENTIST GLENOAKS,166.0,,0,
2011,140304,1,97595743.0,5701.0,17119.056832134713,ADVENTIST BOLINGBROOK HOSPITAL,163.0,,0,
2011,190135,2,71544808.0,3394.0,21079.79021803182,OCHSNER BAPTIST MEDICAL CENTER LLC,218.0,,0,
2011,310048,2,249318398.0,14306.0,17427.540752131972,SOMERSET MEDICAL CENTER,288.0,2013.0,1,-2.0
2011,330158,2,261033713.0,14394.0,18134.897387800473,GOOD SAMARITAN HOSPITAL OF SUFFERN,292.0,2015.0,1,-4.0
2011,330185,2,227079128.0,11333.0,20036.982970087356,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,301.0,2018.0,1,-7.0
2011,330241,10,599659318.0,22644.0,26482.040187246068,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,307.0,,0,
2011,330261,2,194987000.0,7624.0,25575.419727177337,PHELPS MEMORIAL HOSPITAL ASSN,308.0,2015.0,1,-4.0
2011,330264,2,164817679.0,11266.0,14629.653736907509,ST LUKE'S CORNWALL HOSPITAL,308.0,2018.0,1,-7.0
2011,390093,2,49747812.0,2243.0,22179.140436914848,CLARION HOSPITAL,357.0,2019.0,1,-8.0
2011,390146,4,69296954.0,2317.0,29908.05092792404,WARREN GENERAL HOSPITAL,351.0,,0,
2011,410005,1,146424487.0,5711.0,25639.027665907895,ST JOSEPH HEALTH SERVICES OF RI,364.0,2014.0,1,-3.0
2011,450128,2,95256932.0,10435.0,9128.59913751797,KNAPP MEDICAL CENTER,396.0,2013.0,1,-2.0
2011,450462,2,534965327.0,24916.0,21470.754816182372,TEXAS HEALTH PRESBYTERIAN HOSPITAL  DALLAS,391.0,,0,
2011,500084,11,44229518.0,1407.0,31435.33617626155,VALLEY GENERAL HOSPITAL,437.0,,0,
2011,100092,4,157399461.0,11422.0,13780.37655401856,WUESTHOFF MEDICAL CENTER  ROCKLEDGE,130.0,2014.0,1,-3.0
2011,230058,2,87665448.0,3096.0,28315.713178294573,MERCY HOSPITAL - GRAYLING,249.0,2013.0,1,-2.0
2011,310075,2,318309131.0,19824.0,16056.75600282486,MONMOUTH MEDICAL CENTER,283.0,2016.0,1,-5.0
2011,310113,2,133512000.0,6061.0,22028.048176868502,SOUTHERN OCEAN MEDICAL CENTER,283.0,2016.0,1,-5.0
2011,330277,2,75470922.0,4274.0,17658.147402901264,CORNING HOSPITAL,359.0,,0,
2011,390130,2,18559193.0,774.0,23978.28552971576,MINERS MEDICAL CENTER,354.0,2014.0,1,-3.0
2011,390139,2,320875069.0,16501.0,19445.79534573662,MAIN LINE HOSPITAL BRYN MAWR CAMPUS,356.0,,0,
2011,390151,2,277222020.0,11624.0,23849.107019958705,CHAMBERSBURG HOSPITAL,352.0,2018.0,1,-7.0
2011,390156,1,310471402.0,18336.0,16932.340859511343,MERCY FITZGERALD HOSPITAL,356.0,2013.0,1,-2.0
2011,390225,2,158070137.0,6184.0,25561.147639068564,EPHRATA COMMUNITY HOSPITAL,355.0,2013.0,1,-2.0
2011,140065,1,154728459.0,8690.0,17805.346260069044,ADVENTIST LA GRANGE MEMORIAL HOSPITAL,166.0,,0,
2011,310010,2,333272622.0,14687.0,22691.674405937225,UNIVERSITY MEDICAL CENTER AT PRINCETON,288.0,2018.0,1,-7.0
2011,310061,2,113425239.0,6515.0,17409.860168841136,LOURDES MEDICAL CENTER OF BURLINGTON COUNTY,283.0,2013.0,1,-2.0
2011,370026,4,91798454.0,5207.0,17629.816400998654,ST MARY'S REGIONAL MEDICAL CENTER,339.0,,0,
2011,390004,1,300800075.0,14685.0,20483.49165815458,HOLY SPIRIT HOSPITAL,352.0,2014.0,1,-3.0
2011,390016,2,103213692.0,7589.0,13600.433785742522,JAMESON MEMORIAL HOSPITAL,335.0,2016.0,1,-5.0
2011,390031,2,59300925.0,4063.0,14595.354417917795,SCHUYLKILL MEDICAL CENTER - EAST NORWEGIAN STREET,358.0,2016.0,1,-5.0
2011,390035,2,53870162.0,2286.0,23565.25021872266,ST LUKE'S QUAKERTOWN HOSPITAL,346.0,,0,
2011,390042,2,227007437.0,12450.0,18233.52907630522,"WASHINGTON HOSPITAL, THE",357.0,2015.0,1,-4.0
2011,390091,2,94548704.0,5930.0,15944.13220910624,UPMC NORTHWEST,351.0,,0,
2011,390118,2,64647506.0,3215.0,20108.08895800933,BRADFORD REGIONAL MEDICAL CENTER,351.0,,0,
2011,390258,2,411419667.0,25097.0,16393.181137187712,ST MARY MEDICAL CENTER,356.0,2013.0,1,-2.0
2011,90008,12,101766876.0,4017.0,25334.04929051531,UNITED MEDICAL CENTER,113.0,,0,
2011,100034,2,483928049.0,19747.0,24506.408517749533,MOUNT SINAI MEDICAL CENTER,127.0,,0,
2011,100299,4,65175782.0,4896.0,13312.046977124182,LAKEWOOD RANCH MEDICAL CENTER,115.0,,0,
2011,140291,1,261074940.0,10817.0,24135.614310807065,ADVOCATE GOOD SHEPHERD HOSPITAL,158.0,2018.0,1,-7.0
2011,310040,2,94606113.0,7758.0,12194.652358855375,HOBOKEN UNIVERSITY MEDICAL CENTER,284.0,2013.0,1,-2.0
2011,310041,2,358927889.0,29190.0,12296.262041795137,COMMUNITY MEDICAL CENTER,283.0,2016.0,1,-5.0
2011,310115,1,86796531.0,5018.0,17297.0368672778,HACKETTSTOWN REGIONAL MEDICAL CENTER,285.0,2016.0,1,-5.0
2011,360041,2,175382805.0,13455.0,13034.768115942028,PARMA COMMUNITY GENERAL HOSPITAL,328.0,2014.0,1,-3.0
2011,360153,2,19425394.0,875.0,22200.450285714287,BELMONT COMMUNITY HOSPITAL,357.0,,0,
2011,360155,2,282005935.0,13674.0,20623.514333772124,SOUTHWEST GENERAL HEALTH CENTER,328.0,,0,
2011,390052,2,64279534.0,2628.0,24459.48782343988,CLEARFIELD HOSPITAL,347.0,,0,
