fiscal_year,RPT_REC_NUM,PRVDR_NUM,NPI,FY_BGN_DT,FY_END_DT,PRVDR_CTRL_TYPE_CD,total_operating_costs,net_patient_revenue,total_charges,medicare_charges,medicare_payments,medicaid_charges,medicaid_payments,total_discharges,cost_per_discharge,ccn,fac_name,hrrcode,merger_target,merger_of_equals,bankruptcy,system_exit,system_split,system_id_yr,any_merger,merger_year,treated,years_to_merger,post_merger,match_pair_id
2011,522353,191322,,10/01/2010,09/30/2011,9,8021390.0,10336303.0,9125.0,44928.0,,1506.0,98.0,505.0,15883.940594059406,191322,ABROM KAPLAN MEMORIAL HOSPITAL,213.0,0,0,0,0,0,1884.0,0,,0,,0,921
2011,522367,451333,,05/01/2011,04/30/2012,11,5430161.0,9559891.0,9150.0,5016.0,,103.0,38.0,69.0,78697.98550724638,451333,MARTIN COUNTY HOSPITAL DISTRICT,406.0,0,0,0,0,0,2209.0,0,,0,,0,896
2011,522368,371334,,05/01/2011,04/30/2012,13,3701495.0,4287950.0,7686.0,22584.0,,1105.0,117.0,311.0,11901.913183279745,371334,CARNEGIE TRI-COUNTY MUNICIPAL HOSPITAL,336.0,0,0,0,0,0,1944.0,0,2016.0,1,-5.0,0,573
2011,522370,191315,,10/01/2010,09/30/2011,11,18729164.0,16989904.0,9125.0,82148.0,,3475.0,1419.0,880.0,21283.140909090907,191315,HARDTNER MEDICAL CENTER,209.0,0,0,0,0,0,1907.0,0,,0,,0,249
2011,522372,251331,,10/01/2010,09/30/2011,8,17944771.0,17588587.0,7665.0,32784.0,,2788.0,88.0,379.0,47347.68073878628,251331,CALHOUN HEALTH SERVICES,261.0,0,0,0,0,0,224.0,0,2017.0,1,-6.0,0,682
2011,522380,161337,,07/01/2011,06/30/2012,9,10653723.0,13154457.0,9150.0,24694.0,,1227.0,126.0,364.0,29268.46978021978,161337,VAN BUREN COUNTY HOSPITAL,194.0,0,0,0,0,0,1511.0,0,2018.0,1,-7.0,0,775
2011,522393,141318,,10/01/2010,09/30/2011,1,26267517.0,24849593.0,8395.0,30619.0,,1493.0,121.0,410.0,64067.11463414634,141318,OSF HOLY FAMILY MEDICAL CENTER,170.0,0,0,0,0,0,327.0,0,,0,,0,873
2011,522398,521303,,10/01/2010,09/30/2011,2,13499399.0,13612457.0,6825.0,24155.58,,2079.0,48.0,362.0,37291.15745856354,521303,"WILD ROSE COM MEM HOSPITAL, INC",452.0,0,0,0,0,0,1259.0,0,2014.0,1,-3.0,0,382
2011,522455,21302,,01/01/2011,12/31/2011,1,17652805.0,17700207.0,2190.0,5529.18,,640.0,17.0,91.0,193986.86813186813,21302,PROVIDENCE SEWARD HOSPITAL,10.0,0,0,0,0,0,243.0,0,2016.0,1,-5.0,0,522
2011,522471,351314,,07/01/2011,06/30/2012,2,4801769.0,5551645.0,7686.0,7056.0,,490.0,10.0,107.0,44876.34579439253,351314,JACOBSON MEMORIAL HOSPITAL & CARE CENTER,321.0,0,0,0,0,0,1601.0,0,,0,,0,96
2011,522505,524038,,10/01/2010,09/30/2011,1,16146354.0,16892942.0,29200.0,,,1059.0,919.0,1906.0,8471.329485834207,524038,,,0,0,0,0,0,,0,,0,,0,934
2011,522507,670034,,06/01/2011,05/31/2012,2,199042650.0,182415848.0,32513.0,,1821836.0,8214.0,176.0,4918.0,40472.275315168765,670034,SCOTT & WHITE HOSPITAL-ROUND ROCK,385.0,0,0,0,0,0,282.0,0,2013.0,1,-2.0,0,208
2011,522550,261303,,07/01/2011,06/30/2012,2,10859072.0,11806198.0,6588.0,38174.0,,1555.0,121.0,524.0,20723.419847328245,261303,COMMUNITY HOSPITAL ASSOCIATION,278.0,0,0,0,0,0,1556.0,0,,0,,0,816
2011,522593,521310,,10/01/2010,09/30/2011,2,33365330.0,39217043.0,9125.0,65712.0,,2075.0,251.0,781.0,42721.29321382842,521310,COMMUNITY MEM HSPTL,447.0,0,0,0,0,0,347.0,0,2014.0,1,-3.0,0,383
2011,522630,161338,,07/01/2011,06/30/2012,1,12280510.0,12559595.0,9150.0,12182.0,,963.0,19.0,254.0,48348.464566929135,161338,MERCY HOSPITAL OF FRANCISCAN SISTERS-OELWEIN,197.0,0,0,0,0,0,2207.0,0,2016.0,1,-5.0,0,511
2011,522632,161368,,07/01/2011,06/30/2012,8,29254032.0,31420102.0,9150.0,52368.0,,2223.0,299.0,725.0,40350.38896551724,161368,FLOYD VALLEY HOSPITAL,196.0,0,0,0,0,0,322.0,0,,0,,0,364
2011,522635,281305,,07/01/2011,06/30/2012,9,7934057.0,8145746.0,7320.0,9938.32,,661.0,51.0,204.0,38892.43627450981,281305,KIMBALL HEALTH SERVICES,104.0,0,0,0,0,0,1674.0,0,,0,,0,206
2011,522703,450194,,11/01/2010,10/31/2011,2,27787808.0,32582005.0,13870.0,,661936.0,3991.0,597.0,2167.0,12823.16935856022,450194,EAST TEXAS MEDICAL CENTER JACKSONVILLE,416.0,0,0,0,0,0,110.0,0,2017.0,1,-6.0,0,724
2011,522707,371311,,10/01/2010,09/30/2011,9,2621112.0,3172550.0,9125.0,19911.0,,915.0,78.0,236.0,11106.406779661016,371311,JEFFERSON COUNTY HOSPITAL,336.0,0,0,0,0,0,1991.0,0,2017.0,1,-6.0,0,696
2011,522725,232023,,01/01/2011,12/31/2011,4,16570387.0,15121935.0,13140.0,,,6938.0,,408.0,40613.69362745098,232023,,,0,0,0,0,0,,0,,0,,0,882
2011,522726,394020,,07/01/2011,06/30/2012,1,56291326.0,56754046.0,36160.0,,,2826.0,,2030.0,27729.71724137931,394020,,,0,0,0,0,0,,0,,0,,0,694
2011,522778,144026,,01/01/2011,12/31/2011,4,37521501.0,23338815.0,54750.0,,,2447.0,35500.0,3066.0,12237.932485322895,144026,,,0,0,0,0,0,,0,,0,,0,256
2011,522791,371323,,10/01/2010,09/30/2011,12,15987326.0,17826617.0,9125.0,88824.0,,2216.0,684.0,845.0,18919.912426035506,371323,WEATHERFORD REGIONAL HOSPITAL,339.0,0,0,0,0,0,1992.0,0,2018.0,1,-7.0,0,811
2011,522806,251304,,10/01/2010,09/30/2011,9,14459728.0,15224861.0,3285.0,8760.0,,1554.0,49.0,257.0,56263.53307392996,251304,TALLAHATCHIE CRITICAL ACCESS HOSPITAL,261.0,0,0,0,0,0,1381.0,0,,0,,0,358
2011,522817,161341,,07/01/2011,06/30/2012,9,15465360.0,18656344.0,9150.0,24721.0,,1033.0,222.0,359.0,43078.99721448467,161341,LUCAS COUNTY HEALTH CENTER,192.0,0,0,0,0,0,2747.0,0,2015.0,1,-4.0,0,405
2011,522845,491303,,10/01/2010,09/30/2011,2,5247222.0,7160439.0,730.0,72.0,,3.0,,2.0,2623611.0,491303,DICKENSON COMMUNITY HOSPITAL,376.0,0,0,0,0,0,88.0,0,2018.0,1,-7.0,0,840
2011,522923,111324,,05/01/2011,04/30/2012,2,13407136.0,16669502.0,9150.0,21294.48,,998.0,12.0,332.0,40382.93975903615,111324,CHATUGE REGIONAL HOSPITAL,144.0,0,0,0,0,0,861.0,0,2013.0,1,-2.0,0,11
2011,522925,442010,,10/01/2010,09/30/2011,1,15291890.0,13786044.0,10950.0,,,5031.0,263.0,202.0,75702.42574257425,442010,,,0,0,0,0,0,,0,,0,,0,36
2011,522939,161355,,07/01/2011,06/30/2012,2,24265950.0,26384423.0,9150.0,43101.53,,2333.0,275.0,689.0,35219.08563134978,161355,KNOXVILLE HOSPITAL & CLINICS,192.0,0,0,0,0,0,121.0,0,2014.0,1,-3.0,0,253
2011,522958,181302,,10/01/2010,09/30/2011,2,19884329.0,21304122.0,9125.0,68064.0,,2740.0,253.0,720.0,27617.12361111111,181302,THE JAMES B HAGGIN MEMORIAL HOSPITAL,204.0,0,0,0,0,0,222.0,0,2017.0,1,-6.0,0,669
2011,522962,141330,,07/01/2011,06/30/2012,2,24099805.0,24216326.0,9150.0,28345.0,,1794.0,35.0,428.0,56307.95560747664,141330,HOPEDALE MEDICAL COMPLEX,170.0,0,0,0,0,0,1108.0,0,,0,,0,874
2011,522979,361329,,01/01/2011,12/31/2011,11,25536684.0,24866627.0,9125.0,47352.0,,1536.0,308.0,619.0,41254.739903069465,361329,WYANDOT MEMORIAL HOSPITAL,329.0,0,0,0,0,0,1010.0,0,,0,,0,270
2011,523021,21313,,07/01/2011,06/30/2012,12,39134107.0,40781382.0,7686.0,55195.0,,1556.0,461.0,758.0,51628.10949868074,21313,SOUTH PENINSULA HOSPITAL,10.0,0,0,0,0,0,2606.0,0,,0,,0,210
2011,523022,271301,,07/01/2011,06/30/2012,2,6993426.0,8246427.0,9150.0,10762.58,,1094.0,2690.0,129.0,54212.604651162794,271301,FALLON MEDICAL COMPLEX HOSPITAL,274.0,0,0,0,0,0,2216.0,0,,0,,0,37
2011,523024,271307,,07/01/2011,06/30/2012,11,6275055.0,6630080.0,3660.0,9912.0,,722.0,22.0,184.0,34103.559782608696,271307,TETON MEDICAL CENTER,275.0,0,0,0,0,0,2220.0,0,2015.0,1,-4.0,0,424
2011,523031,351304,,07/01/2011,06/30/2012,2,3498622.0,3590800.0,9150.0,1702.84,,326.0,,24.0,145775.91666666666,351304,COMMUNITY MEMORIAL HOSPITAL,321.0,0,0,0,0,0,1615.0,0,,0,,0,497
2011,523051,501308,,01/01/2011,12/31/2011,11,20725217.0,23520382.0,9125.0,32731.0,,1352.0,4716.0,388.0,53415.507731958765,501308,COULEE COMMUNITY HOSPITAL,440.0,0,0,0,0,0,2418.0,0,,0,,0,44
2011,523052,501317,,01/01/2011,12/31/2011,11,12595495.0,14063984.0,9125.0,6487.0,,2275.0,895.0,117.0,107653.80341880342,501317,COLUMBIA BASIN HOSPITAL,440.0,0,0,0,0,0,2417.0,0,,0,,0,767
2011,523075,371327,,07/01/2011,06/30/2012,12,5740359.0,5681852.0,6222.0,13848.0,,1000.0,23.0,200.0,28701.795,371327,OKEENE MUNICIPAL HOSPITAL,339.0,0,0,0,0,0,1971.0,0,,0,,0,799
2011,523109,371309,,10/01/2010,09/30/2011,8,3894346.0,3782439.0,9125.0,6312.0,,835.0,7.0,78.0,49927.51282051282,371309,"PAWHUSKA HOSPITAL, INC",340.0,0,0,0,0,0,1975.0,0,2013.0,1,-2.0,0,141
2011,523126,151319,,10/01/2010,09/30/2011,2,23327706.0,25065774.0,9125.0,51864.0,,1916.0,204.0,587.0,39740.55536626917,151319,GIBSON GENERAL HOSPITAL,179.0,0,0,0,0,0,222.0,0,2016.0,1,-5.0,0,506
2011,523130,521355,,10/01/2010,09/30/2011,2,72535282.0,77176597.0,9125.0,128895.04,,2350.0,297.0,1653.0,43880.993345432544,521355,BERLIN MEMORIAL HOSPITAL,452.0,0,0,0,0,0,1217.0,0,2014.0,1,-3.0,0,384
2011,523204,161328,,07/01/2011,06/30/2012,9,13733262.0,14501336.0,9150.0,13664.0,,1024.0,133.0,229.0,59970.576419213976,161328,REGIONAL HEALTH SERVICES OF HOWARD COUNTY,253.0,0,0,0,0,0,139.0,0,2013.0,1,-2.0,0,40
2011,523301,161311,,07/01/2011,06/30/2012,12,6652545.0,6935153.0,9150.0,9698.0,,841.0,9.0,125.0,53220.36,161311,HAWARDEN COMMUNITY HOSPITAL,371.0,0,0,0,0,0,139.0,0,2013.0,1,-2.0,0,37
2011,523317,214000,,07/01/2011,06/30/2012,4,89694595.0,191219439.0,122976.0,,,23167.0,33244.0,9449.0,9492.496031326064,214000,,,0,0,0,0,0,,0,,0,,0,654
2011,523381,154053,,07/01/2011,06/30/2012,2,26008362.0,35393898.0,7320.0,,,3170.0,54.0,434.0,59927.10138248848,154053,,,0,0,0,0,0,,0,,0,,0,912
2011,523407,161371,,07/01/2011,06/30/2012,9,42038397.0,43616227.0,9150.0,86207.0,,2233.0,346.0,912.0,46094.73355263158,161371,WINNESHIEK MEDICAL CENTER,448.0,0,0,0,0,0,107.0,0,,0,,0,134
2011,523460,323029,,07/01/2011,06/30/2012,2,4546841.0,4414197.0,6588.0,,,2433.0,116.0,273.0,16655.095238095237,323029,,,0,0,0,0,0,,0,,0,,0,573
2011,523462,251334,,04/22/2011,09/30/2011,9,4165032.0,4185842.0,1944.0,6485.0,,478.0,59.0,104.0,40048.38461538462,251334,,,0,0,0,0,0,,0,,0,,0,333
2011,523515,161336,,07/01/2011,06/30/2012,2,15882706.0,15605143.0,9150.0,17986.0,,812.0,63.0,268.0,59263.82835820896,161336,HEGG MEMORIAL HEALTH CENTER,371.0,0,0,0,0,0,322.0,0,,0,,0,40
2011,523556,51301,,07/01/2011,06/30/2012,11,17631207.0,18919392.0,9150.0,11700.0,,179.0,3928.0,115.0,153314.84347826088,51301,TEHACHAPI HOSPITAL,25.0,0,0,0,0,0,2579.0,0,2016.0,1,-5.0,0,634
2011,523577,442006,,09/01/2011,08/31/2012,4,16585247.0,13893544.0,21960.0,,,5394.0,,280.0,59233.025,442006,,,0,0,0,0,0,,0,,0,,0,41
2011,523630,161300,,07/01/2011,06/30/2012,1,7186389.0,7285453.0,5124.0,8486.0,,374.0,8.0,128.0,56143.6640625,161300,BAUM HARMON MERCY HOSPITAL,196.0,0,0,0,0,0,139.0,0,2013.0,1,-2.0,0,34
2011,523637,453036,,04/01/2011,06/30/2011,4,18064467.0,23023327.0,8372.0,,,2596.0,18.0,367.0,49221.980926430515,453036,,,0,0,0,0,0,,0,,0,,0,716
2011,523648,394050,,01/01/2011,12/31/2011,4,17531759.0,12472149.0,40880.0,,,2245.0,200.0,1237.0,14172.80436540016,394050,,,0,0,0,0,0,,0,,0,,0,239
2011,523691,174016,,07/01/2011,06/30/2012,2,20627235.0,22804243.0,21960.0,,,1919.0,,718.0,28728.739554317548,174016,,,0,0,0,0,0,,0,,0,,0,173
2011,523709,112004,,09/01/2011,08/31/2012,4,27284122.0,25504842.0,25620.0,,,6905.0,5766.0,494.0,55231.01619433198,112004,,,0,0,0,0,0,,0,,0,,0,253
2011,523831,210022,,07/01/2011,06/30/2012,2,244736697.0,254700572.0,85278.0,,5821543.0,32370.0,1234.0,14156.0,17288.548813224075,210022,SUBURBAN HOSPITAL,113.0,0,0,0,0,0,14.0,0,,0,,0,113
2011,523905,161319,,07/01/2011,06/30/2012,2,5785131.0,6087405.0,5856.0,10280.18,,610.0,20.0,179.0,32319.167597765365,161319,CENTRAL COMMUNITY HOSPITAL,190.0,0,0,0,0,0,139.0,0,2013.0,1,-2.0,0,38
2011,523908,281350,,07/01/2011,06/30/2012,9,10088594.0,10035318.0,6588.0,12668.75,,762.0,40.0,198.0,50952.49494949495,281350,JOHNSON COUNTY HOSPITAL,277.0,0,0,0,0,0,1693.0,0,,0,,0,283
2011,524060,52039,,09/01/2011,08/31/2012,4,34630850.0,33921779.0,17568.0,,,10175.0,533.0,476.0,72753.88655462184,52039,,,0,0,0,0,0,,0,,0,,0,88
2011,524132,452091,,01/01/2011,12/31/2011,6,26806518.0,22773440.0,18615.0,,,13899.0,,684.0,39190.81578947369,452091,,,0,0,0,0,0,,0,,0,,0,765
2011,524171,184015,,07/01/2011,06/30/2012,10,19180134.0,28204954.0,40880.0,,,2854.0,177.0,1048.0,18301.65458015267,184015,,,0,0,0,0,0,,0,,0,,0,434
2011,524180,314012,,01/01/2011,12/31/2011,2,49159406.0,48621442.0,53655.0,,,13143.0,2975.0,3377.0,14557.123482380812,314012,,,0,0,0,0,0,,0,,0,,0,278
2011,524261,241312,,01/01/2011,12/31/2011,11,10180416.0,10782013.0,5110.0,17184.0,,868.0,51.0,326.0,31228.269938650308,241312,COOK HOSPITAL,250.0,0,0,0,0,0,1440.0,0,,0,,0,511
2011,524305,154031,,07/01/2011,06/30/2012,1,31864005.0,35525318.0,5856.0,,,1528.0,1014.0,780.0,40851.28846153846,154031,,,0,0,0,0,0,,0,,0,,0,523
2011,524691,451324,,01/01/2011,12/31/2011,11,6849854.0,7913360.0,4380.0,18865.27,,648.0,10.0,294.0,23298.8231292517,451324,LILLIAN M HUDSPETH MEMORIAL HOSPITAL,411.0,0,0,0,0,0,2187.0,0,,0,,0,406
2011,524809,52031,,09/01/2011,08/31/2012,2,47288651.0,48761346.0,38430.0,,,16568.0,3419.0,773.0,61175.48641655886,52031,,,0,0,0,0,0,,0,,0,,0,983
2011,524844,370199,,01/01/2011,12/31/2011,4,22145838.0,21008674.0,8395.0,,11320.0,21.0,487.0,1423.0,15562.78144764582,370199,LAKESIDE WOMEN'S HOSPITAL,339.0,0,0,0,0,0,1926.0,0,2013.0,1,-2.0,0,137
2011,525006,111326,,10/01/2010,09/30/2011,2,10675573.0,12860781.0,9125.0,20856.0,,1781.0,104.0,244.0,43752.348360655735,111326,LOUIS SMITH MEMORIAL HOSPITAL,140.0,0,0,0,0,0,865.0,0,2014.0,1,-3.0,0,245
2011,525187,351324,,07/01/2011,06/30/2012,1,11321098.0,11911101.0,9150.0,23142.0,,2069.0,40.0,342.0,33102.62573099415,351324,MERCY HOSPITAL OF VALLEY CITY,322.0,0,0,0,0,0,2677.0,0,2019.0,1,-8.0,0,922
2011,525189,351333,,07/01/2011,06/30/2012,1,21422294.0,20106102.0,9150.0,83006.0,,2902.0,1064.0,1011.0,21189.212660731948,351333,THE MERCY HOSPITAL OF DEVILS LAKE,322.0,0,0,0,0,0,2677.0,0,2019.0,1,-8.0,0,923
2011,525370,190266,,01/01/2011,12/31/2011,4,21592140.0,17869235.0,8395.0,,141768.0,259.0,29.0,894.0,24152.28187919463,190266,THE NEUROMEDICAL CENTER HOSPITAL,210.0,0,0,0,0,0,1861.0,0,,0,,0,45
2011,525610,61300,,01/01/2011,12/31/2011,11,4156974.0,5523422.0,2920.0,3832.8,,428.0,8.0,68.0,61131.970588235294,61300,WEISBROD MEMORIAL COUNTY HOSPITAL,102.0,0,0,0,0,0,2331.0,0,,0,,0,826
2011,525618,370192,,01/01/2011,12/31/2011,4,19177763.0,16677558.0,3285.0,,47544.0,122.0,7.0,380.0,50467.79736842105,370192,NORTHWEST SURGICAL HOSPITAL,339.0,0,0,0,0,0,1923.0,0,,0,,0,656
2011,525777,242005,,07/01/2011,06/30/2012,10,35336199.0,30808694.0,33672.0,,,8657.0,2562.0,654.0,54030.88532110092,242005,,,0,0,0,0,0,,0,,0,,0,895
2011,525798,501315,,01/01/2011,12/31/2011,11,17073736.0,18402482.0,9125.0,33432.0,,1495.0,230.0,475.0,35944.707368421055,501315,SKYLINE HOSPITAL,344.0,0,0,0,0,0,2448.0,0,,0,,0,780
2011,525886,362019,,08/01/2011,07/31/2012,10,17101630.0,15163047.0,13140.0,,,4644.0,688.0,422.0,40525.18957345971,362019,,,0,0,0,0,0,,0,,0,,0,11
2011,525914,451312,,01/01/2011,12/31/2011,11,6684056.0,10898678.0,9125.0,19152.0,,952.0,22.0,275.0,24305.65818181818,451312,RICE MEDICAL CENTER,397.0,0,0,0,0,0,112.0,0,,0,,0,516
2011,525990,210055,,07/01/2011,06/30/2012,2,102628301.0,109822957.0,47085.0,,1191736.0,13793.0,6772.0,6457.0,15894.115068917454,210055,LAUREL REGIONAL MEDICAL CENTER,226.0,0,0,0,0,0,202.0,0,2017.0,1,-6.0,0,673
2011,525994,394023,,07/01/2011,06/30/2012,2,40421000.0,41511000.0,53802.0,,,6682.0,2367.0,3662.0,11037.95740032769,394023,,,0,0,0,0,0,,0,,0,,0,828
2011,526002,670031,,01/01/2011,12/31/2011,5,73532254.0,70671244.0,22265.0,,1078508.0,6631.0,1.0,3793.0,19386.30477194833,670031,ST LUKE'S PATIENTS MEDICAL CENTER,397.0,0,0,0,0,0,208.0,0,2013.0,1,-2.0,0,207
2011,526012,670071,,01/01/2011,12/31/2011,4,41432009.0,45345720.0,17520.0,,307872.0,1889.0,,1107.0,37427.28906955736,670071,TEXAS HEALTH HEART & VASCULAR HOSPITAL ARLINGTON,,0,0,0,0,0,2086.0,0,,0,,0,250
2011,526032,210013,,09/01/2011,08/31/2012,2,136083583.0,138280709.0,46482.0,,1120288.0,8615.0,12178.0,6682.0,20365.696348398684,210013,BON SECOURS HOSPITAL,223.0,0,0,0,0,0,307.0,0,2019.0,1,-8.0,0,885
2011,526091,293026,,01/01/2011,12/31/2011,4,31401737.0,19970284.0,28835.0,,,16611.0,1006.0,1866.0,16828.369239013933,293026,,,0,0,0,0,0,,0,,0,,0,52
2011,526199,422009,,08/01/2011,07/31/2012,4,14946382.0,11942260.0,11712.0,,,6434.0,,365.0,40948.99178082192,422009,,,0,0,0,0,0,,0,,0,,0,514
2011,526215,351311,,07/01/2011,06/30/2012,2,10763009.0,10204225.0,9150.0,33204.0,,2574.0,2836.0,375.0,28701.357333333333,351311,LISBON AREA HEALTH SERVICES,322.0,0,0,0,0,0,2677.0,0,2019.0,1,-8.0,0,919
2011,526240,370041,,01/01/2011,12/31/2011,4,11337951.0,11791295.0,10950.0,,122192.0,555.0,29.0,287.0,39505.05574912892,370041,BRISTOW MEDICAL CENTER,340.0,0,0,0,0,0,1942.0,0,,0,,0,683
2011,526463,50042,,07/01/2011,06/30/2012,1,86966680.0,74112976.0,27816.0,,1116808.0,4016.0,3060.0,3012.0,28873.39973439575,50042,ST ELIZABETH COMMUNITY HOSPITAL,31.0,0,0,0,0,0,317.0,0,2019.0,1,-8.0,0,955
2011,526487,360355,,01/01/2011,12/31/2011,4,28870786.0,21442560.0,8760.0,,185616.0,543.0,116.0,715.0,40378.72167832168,360355,,,0,0,0,0,0,,0,,0,,0,948
2011,526606,191303,,07/01/2011,06/30/2012,1,8171633.0,7220821.0,5490.0,131760.0,,223.0,,85.0,96136.85882352942,191303,ASSUMPTION COMMUNITY HOSPITAL,212.0,0,0,0,0,0,69.0,0,,0,,0,458
2011,526733,393307,,01/01/2011,12/31/2011,4,301036906.0,279050443.0,68985.0,,,116.0,3394.0,11398.0,26411.379715739604,393307,,,0,0,0,0,0,,0,,0,,0,959
2011,526741,450860,,01/01/2011,12/31/2011,5,24801980.0,21759188.0,2190.0,,129892.0,271.0,,388.0,63922.62886597938,450860,SUGAR LAND SURGICAL HOSPITAL LLP,397.0,0,0,0,0,0,226.0,0,2014.0,1,-3.0,0,358
2011,526744,670076,,12/22/2010,12/31/2011,4,24645555.0,24001161.0,5050.0,,53204.0,218.0,,257.0,95897.10116731518,670076,HERITAGE PARK SURGICAL HOSPITAL,,0,0,0,0,0,2087.0,0,2015.0,1,-4.0,0,483
2011,527074,351318,,07/01/2011,06/30/2012,1,15703267.0,15672036.0,9150.0,23555.0,,1675.0,22.0,341.0,46050.63636363636,351318,CARRINGTON HEALTH CENTER,322.0,0,0,0,0,0,2677.0,0,2019.0,1,-8.0,0,921
2011,527075,464009,,07/01/2011,06/30/2012,10,45256125.0,51602430.0,39500.0,,,3213.0,,3949.0,11460.14813876931,464009,,,0,0,0,0,0,,0,,0,,0,236
2011,527285,190045,,01/01/2011,12/31/2011,11,237681000.0,210129380.0,81030.0,,2713703.0,18612.0,7924.0,11131.0,21353.068008265207,190045,ST TAMMANY PARISH HOSPITAL,216.0,0,0,0,0,0,1863.0,0,,0,,0,679
2011,527632,50726,,01/01/2011,12/31/2011,4,30417382.0,31888854.0,8395.0,,316928.0,808.0,,835.0,36428.00239520958,50726,STANISLAUS SURGICAL HOSPITAL,58.0,0,0,0,0,0,2479.0,0,2016.0,1,-5.0,0,631
2011,527657,490135,,07/01/2011,06/30/2012,10,11770478.0,21020169.0,98820.0,,50320.0,2716.0,12954.0,304.0,38718.67763157895,490135,CATAWBA HOSPITAL,432.0,0,0,0,0,0,44.0,0,,0,,0,435
2011,527941,450597,,10/01/2010,09/30/2011,11,20325022.0,26206659.0,17885.0,,688774.0,3689.0,398.0,1951.0,10417.745771399284,450597,CUERO COMMUNITY HOSPITAL,417.0,0,0,0,0,0,2085.0,0,,0,,0,142
2011,527969,180004,,10/01/2010,09/30/2011,2,31081740.0,32300532.0,32850.0,,856248.0,4213.0,1602.0,2090.0,14871.645933014352,180004,MUHLENBERG COMMUNITY HOSPITAL,380.0,0,0,0,0,0,222.0,0,2015.0,1,-4.0,0,407
2011,528109,360148,,01/01/2011,12/31/2011,9,30212583.0,30685095.0,14965.0,,319000.0,1577.0,643.0,2206.0,13695.640525838622,360148,POMERENE HOSPITAL,326.0,0,0,0,0,0,994.0,0,,0,,0,829
2011,528195,670054,,01/01/2011,12/31/2011,4,30016549.0,30478250.0,7300.0,,161196.0,385.0,,838.0,35819.270883054895,670054,FOUNDATION SURGICAL HOSPITAL OF SAN ANTONIO,412.0,0,0,0,0,0,2052.0,0,2017.0,1,-6.0,0,746
2011,528220,670068,,04/01/2011,03/31/2012,4,66014405.0,63844793.0,37595.0,,700380.0,4111.0,559.0,3007.0,21953.576654472898,670068,,,0,0,0,0,0,,0,,0,,0,327
2011,528293,151334,,01/01/2011,12/31/2011,9,23089059.0,26980479.0,9125.0,88824.0,,2133.0,1013.0,1223.0,18879.034341782502,151334,SCOTT COUNTY  MEMORIAL HOSPITAL AKA SCOTT MEMORIAL,205.0,0,0,0,0,0,315.0,0,2013.0,1,-2.0,0,28
2011,528499,330086,,01/01/2011,12/31/2011,2,66164926.0,77619380.0,36500.0,,725164.0,6828.0,1758.0,2819.0,23471.062788222775,330086,MOUNT VERNON HOSPITAL,308.0,0,0,0,0,0,256.0,0,2013.0,1,-2.0,0,119
2011,528541,330184,,01/01/2011,12/31/2011,2,170761589.0,181694951.0,69904.0,,2457456.0,19961.0,7547.0,8877.0,19236.40745747437,330184,SOUND SHORE MEDICAL CENTER OF WESTSCHESTER,297.0,0,0,0,0,0,256.0,0,2013.0,1,-2.0,0,124
2011,528665,210003,,07/01/2011,06/30/2012,2,236993283.0,241857831.0,95540.0,,228257.0,20096.0,23207.0,13531.0,17514.838740669573,210003,HAVEN HOME HEALTH INC,226.0,0,0,0,0,0,202.0,0,2017.0,1,-6.0,0,672
2011,528683,210028,,07/01/2011,06/30/2012,2,130569142.0,127345488.0,38796.0,,2385876.0,11396.0,1091.0,8680.0,15042.527880184332,210028,SAINT MARY'S HOSPITAL,113.0,0,0,0,0,0,77.0,0,,0,,0,551
2011,528690,210037,,07/01/2011,06/30/2012,2,227028000.0,214141182.0,68808.0,,4657720.0,27482.0,3782.0,12014.0,18896.95355418678,210037,MEMORIAL HOSPITAL AT EASTON,223.0,0,0,0,0,0,5.0,0,2013.0,1,-2.0,0,60
2011,528698,210049,,01/01/2011,12/31/2011,2,229798000.0,198754997.0,66430.0,,4914012.0,25549.0,537.0,15135.0,15183.21770730096,210049,UPPER CHESAPEAKE MEDICAL CENTER,223.0,0,0,0,0,0,267.0,0,2013.0,1,-2.0,0,61
2011,528704,210058,,07/01/2011,06/30/2012,10,108418434.0,107700188.0,48312.0,,332940.0,17176.0,9461.0,3494.0,31029.889524899827,210058,JAMES LAWRENCE KERNAN HOSPITAL INC,223.0,0,0,0,0,0,134.0,0,2013.0,1,-2.0,0,62
2011,529770,673045,,01/01/2011,12/31/2011,4,7294435.0,5728836.0,7300.0,,,4916.0,,408.0,17878.517156862745,673045,,,0,0,0,0,0,,0,,0,,0,488
2011,529897,21306,,01/01/2011,12/31/2011,1,39581149.0,36086293.0,9125.0,57872.0,,1261.0,787.0,821.0,48210.90012180268,21306,PROVIDENCE KODIAK ISLAND MEDICAL CTR,10.0,0,0,0,0,0,243.0,0,2016.0,1,-5.0,0,523
2011,529945,170120,,01/01/2011,12/31/2011,9,53019485.0,56817342.0,20440.0,,1061528.0,4639.0,1621.0,2634.0,20128.885725132877,170120,LABETTE HEALTH,201.0,0,0,0,0,0,1774.0,0,,0,,0,930
2011,529957,151310,,01/01/2011,12/31/2011,9,32244490.0,31589362.0,9125.0,49920.0,,1087.0,99.0,660.0,48855.28787878788,151310,WABASH COUNTY HOSPITAL,180.0,0,0,0,0,0,222.0,0,2015.0,1,-4.0,0,402
